"","puma","serialno","hh_wt","hh_comb","no_adult","no_teenager","no_schooler","no_preschooler","no_toddler","no_infant","index","hh_size_recode","hh_income_cat","hh_income"
"14489","00105","2018HU1373468",10,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",156000
"14490","00105","2018HU1373682",11,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",410000
"14491","00105","2018HU1374968",46,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",112000
"14492","00105","2018HU1378061",33,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",45000
"14493","00105","2018HU1380523",42,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",135000
"14494","00105","2018HU1382058",28,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",37300
"14495","00105","2018HU1384403",24,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",5100
"14496","00105","2018HU1386812",48,"3:210000",2,1,0,0,0,0,33,3,"$100,000 to $149,999",120000
"14497","00105","2018HU1392613",17,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",94000
"14498","00105","2018HU1392656",14,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",110000
"14499","00105","2018HU1393129",47,"4:220000",2,2,0,0,0,0,9,4,"$15,000 to $24,999",20000
"14500","00105","2018HU1393430",10,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",118000
"14501","00105","2018HU1398258",22,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",668500
"14502","00105","2019GQ0006015",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14503","00105","2019GQ0007074",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14504","00105","2019GQ0008686",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14505","00105","2019GQ0008947",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14506","00105","2019GQ0009581",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14507","00105","2019GQ0009896",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14508","00105","2019GQ0011512",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14509","00105","2019GQ0011770",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14510","00105","2019GQ0012243",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14511","00105","2019GQ0014026",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14512","00105","2019GQ0015443",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14513","00105","2019GQ0015925",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14514","00105","2019GQ0016769",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14515","00105","2019GQ0017426",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14516","00105","2019GQ0020544",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14517","00105","2019GQ0020954",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14518","00105","2019GQ0021117",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14519","00105","2019GQ0021393",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14520","00105","2019GQ0024228",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14521","00105","2019GQ0024860",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14522","00105","2019GQ0027133",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14523","00105","2019GQ0027906",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14524","00105","2019GQ0029195",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14525","00105","2019GQ0030425",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14526","00105","2019GQ0031131",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14527","00105","2019GQ0033505",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14528","00105","2019GQ0034240",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14529","00105","2019GQ0034298",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14530","00105","2019GQ0035199",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14531","00105","2019GQ0036042",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14532","00105","2019GQ0036554",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14533","00105","2019GQ0038157",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14534","00105","2019GQ0038232",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14535","00105","2019GQ0038652",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14536","00105","2019GQ0039746",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14537","00105","2019GQ0040662",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14538","00105","2019GQ0042883",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14539","00105","2019GQ0043822",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14540","00105","2019GQ0044675",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14541","00105","2019GQ0044980",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14542","00105","2019GQ0045586",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14543","00105","2019GQ0046410",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14544","00105","2019GQ0048035",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14545","00105","2019GQ0048221",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14546","00105","2019GQ0048440",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14547","00105","2019GQ0050051",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14548","00105","2019GQ0050257",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14549","00105","2019GQ0051079",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14550","00105","2019GQ0051141",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14551","00105","2019GQ0051656",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14552","00105","2019GQ0052054",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14553","00105","2019GQ0052079",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14554","00105","2019GQ0052956",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14555","00105","2019GQ0053214",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14556","00105","2019GQ0053215",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14557","00105","2019GQ0053851",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14558","00105","2019GQ0054382",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14559","00105","2019GQ0055257",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14560","00105","2019GQ0055328",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14561","00105","2019GQ0055479",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14562","00105","2019GQ0057283",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14563","00105","2019GQ0057306",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14564","00105","2019GQ0057503",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14565","00105","2019GQ0058902",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14566","00105","2019GQ0059895",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14567","00105","2019GQ0060246",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14568","00105","2019GQ0062666",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14569","00105","2019GQ0063408",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14570","00105","2019GQ0064370",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14571","00105","2019GQ0064457",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14572","00105","2019GQ0064512",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14573","00105","2019GQ0065062",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14574","00105","2019GQ0065669",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14575","00105","2019GQ0066338",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14576","00105","2019GQ0067466",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14577","00105","2019GQ0067541",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14578","00105","2019GQ0068673",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14579","00105","2019GQ0069064",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14580","00105","2019GQ0070927",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14581","00105","2019GQ0071850",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14582","00105","2019GQ0073968",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14583","00105","2019GQ0073989",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14584","00105","2019GQ0074150",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14585","00105","2019GQ0074328",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14586","00105","2019GQ0076850",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14587","00105","2019GQ0077061",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14588","00105","2019GQ0077192",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14589","00105","2019GQ0080871",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14590","00105","2019GQ0081395",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14591","00105","2019GQ0082718",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14592","00105","2019GQ0082925",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14593","00105","2019GQ0083433",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14594","00105","2019GQ0084170",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14595","00105","2019GQ0085762",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14596","00105","2019GQ0086041",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14597","00105","2019GQ0087270",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14598","00105","2019GQ0089173",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14599","00105","2019GQ0090283",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14600","00105","2019GQ0091037",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14601","00105","2019GQ0091686",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14602","00105","2019GQ0092489",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14603","00105","2019GQ0092916",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14604","00105","2019GQ0093069",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14605","00105","2019GQ0093252",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14606","00105","2019GQ0094238",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14607","00105","2019GQ0095540",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14608","00105","2019GQ0097573",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14609","00105","2019GQ0097894",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14610","00105","2019GQ0099078",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14611","00105","2019GQ0099726",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14612","00105","2019GQ0100284",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14613","00105","2019GQ0100357",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14614","00105","2019GQ0100936",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14615","00105","2019GQ0102617",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14616","00105","2019GQ0103246",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14617","00105","2019GQ0104793",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14618","00105","2019GQ0105322",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14619","00105","2019GQ0105796",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14620","00105","2019GQ0106149",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14621","00105","2019GQ0106629",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14622","00105","2019GQ0107519",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14623","00105","2019GQ0109972",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14624","00105","2019GQ0109991",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14625","00105","2019GQ0109995",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14626","00105","2019GQ0111078",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14627","00105","2019GQ0111108",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14628","00105","2019GQ0111190",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14629","00105","2019GQ0115524",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14630","00105","2019GQ0116694",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14631","00105","2019GQ0118184",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14632","00105","2019GQ0118663",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14633","00105","2019GQ0119194",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14634","00105","2019GQ0119839",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14635","00105","2019GQ0119942",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14636","00105","2019GQ0120244",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14637","00105","2019GQ0120298",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14638","00105","2019GQ0121343",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14639","00105","2019GQ0121675",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14640","00105","2019GQ0123877",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14641","00105","2019GQ0124135",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14642","00105","2019GQ0127222",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14643","00105","2019GQ0127980",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14644","00105","2019GQ0128754",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14645","00105","2019GQ0129294",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14646","00105","2019GQ0130368",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14647","00105","2019GQ0131038",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14648","00105","2019GQ0132997",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14649","00105","2019GQ0134295",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14650","00105","2019GQ0135090",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14651","00105","2019GQ0135143",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14652","00105","2019GQ0135592",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14653","00105","2019GQ0136053",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14654","00105","2019GQ0136963",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14655","00105","2019GQ0137658",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14656","00105","2019GQ0139402",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14657","00105","2019GQ0140833",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14658","00105","2019GQ0140959",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14659","00105","2019GQ0141941",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14660","00105","2019GQ0142200",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14661","00105","2019GQ0142232",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14662","00105","2019GQ0142475",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14663","00105","2019GQ0142873",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14664","00105","2019GQ0143797",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14665","00105","2019GQ0144854",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14666","00105","2019GQ0147119",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14667","00105","2019GQ0148240",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14668","00105","2019GQ0149617",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"14669","00105","2019GQ0150195",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14670","00105","2019GQ0150688",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14671","00105","2019HU0001692",35,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",126000
"14672","00105","2019HU0001729",18,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14673","00105","2019HU0005426",21,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",78000
"14674","00105","2019HU0006416",17,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",101000
"14675","00105","2019HU0015331",23,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",93000
"14676","00105","2019HU0015450",36,"2:200000",2,0,0,0,0,0,12,2,"$25,000 to $34,999",28600
"14677","00105","2019HU0015535",20,"3:201000",2,0,1,0,0,0,18,3,"$35,000 to $49,999",39300
"14678","00105","2019HU0017174",145,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",11000
"14679","00105","2019HU0018928",36,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",101000
"14680","00105","2019HU0021471",21,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",590730
"14681","00105","2019HU0022911",15,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",60000
"14682","00105","2019HU0023209",10,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",256070
"14683","00105","2019HU0023941",20,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",165000
"14684","00105","2019HU0026187",29,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",164020
"14685","00105","2019HU0026475",18,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",390000
"14686","00105","2019HU0026544",16,"4:400000",4,0,0,0,0,0,44,4,"$200,000 or more",277000
"14687","00105","2019HU0026602",27,"2:200000",2,0,0,0,0,0,17,2,"$35,000 to $49,999",40600
"14688","00105","2019HU0026893",9,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",108000
"14689","00105","2019HU0030255",16,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",234000
"14690","00105","2019HU0030899",34,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",325000
"14691","00105","2019HU0032576",24,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",45800
"14692","00105","2019HU0033228",18,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14693","00105","2019HU0035269",30,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",104500
"14694","00105","2019HU0037481",20,"3:300000",3,0,0,0,0,0,38,3,"$150,000 to $199,999",164500
"14695","00105","2019HU0037760",17,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",28500
"14696","00105","2019HU0040886",63,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",220000
"14697","00105","2019HU0041667",17,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",140000
"14698","00105","2019HU0042899",23,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",110170
"14699","00105","2019HU0047938",29,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",560000
"14700","00105","2019HU0049275",22,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",213000
"14701","00105","2019HU0049474",9,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",196200
"14702","00105","2019HU0050794",20,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",8000
"14703","00105","2019HU0052592",19,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",245000
"14704","00105","2019HU0056008",12,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",134000
"14705","00105","2019HU0057965",17,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",126500
"14706","00105","2019HU0061183",21,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",294000
"14707","00105","2019HU0061821",19,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",212330
"14708","00105","2019HU0063734",28,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",177000
"14709","00105","2019HU0066078",19,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",126000
"14710","00105","2019HU0072077",14,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",310000
"14711","00105","2019HU0072346",24,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",185000
"14712","00105","2019HU0075093",18,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",17300
"14713","00105","2019HU0076363",122,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",83000
"14714","00105","2019HU0077783",34,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",231200
"14715","00105","2019HU0078267",28,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",19000
"14716","00105","2019HU0079276",11,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",130500
"14717","00105","2019HU0082400",13,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"14718","00105","2019HU0085065",32,"3:200010",2,0,0,0,1,0,18,3,"$35,000 to $49,999",35300
"14719","00105","2019HU0085361",22,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",150000
"14720","00105","2019HU0086127",13,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",160000
"14721","00105","2019HU0086756",35,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",633000
"14722","00105","2019HU0087221",22,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",291000
"14723","00105","2019HU0087532",20,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",135000
"14724","00105","2019HU0088236",60,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",140000
"14725","00105","2019HU0088997",27,"3:300000",3,0,0,0,0,0,18,3,"$35,000 to $49,999",48800
"14726","00105","2019HU0093032",17,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",300000
"14727","00105","2019HU0094775",17,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",6500
"14728","00105","2019HU0095583",23,"1:100000",1,0,0,0,0,0,36,1,"$150,000 to $199,999",183500
"14729","00105","2019HU0100117",21,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",100000
"14730","00105","2019HU0103257",20,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",60000
"14731","00105","2019HU0103567",14,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",309100
"14732","00105","2019HU0104648",13,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",21200
"14733","00105","2019HU0104655",10,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",105700
"14734","00105","2019HU0105307",23,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",367000
"14735","00105","2019HU0105498",15,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",105000
"14736","00105","2019HU0106176",30,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",53000
"14737","00105","2019HU0110481",23,"1:100000",1,0,0,0,0,0,41,1,"$200,000 or more",200000
"14738","00105","2019HU0112128",37,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",90000
"14739","00105","2019HU0112232",17,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",283000
